"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","weekday","hour","day","month","year","count"
3,0,1,1,1.18673199989289,1.22814019076043,66,1.22814019076043,5,23,7,7,2011,129
3,0,1,1,1.08130390098382,1.13872688658578,74,1.13872688658578,5,0,2,8,2012,63
2,1,0,1,-0.394689483743199,-0.297215249993837,77,-0.297215249993837,6,19,15,4,2011,209
1,0,1,1,-1.97611096737929,-2.18081604853395,42,-2.18081604853395,5,9,10,2,2011,122
1,0,1,1,0.0270229118930925,0.0616222488792559,23,0.061622248879256,4,17,2,3,2011,268
3,0,1,2,1.29216009880197,1.13872688658578,51,1.13872688658578,4,7,3,8,2011,271
1,0,0,1,-1.44897047283393,-1.55314649604966,44,-1.55314649604966,7,13,14,1,2012,220
3,0,0,2,0.765019604256603,0.779889387712691,73,0.779889387712691,1,20,19,8,2012,274
4,0,0,1,-0.605545681561345,-0.476633999430383,40,-0.476633999430383,7,17,17,11,2012,403
2,0,0,1,1.71387249443826,1.85640188433197,56,1.85640188433197,1,14,12,6,2011,315
3,0,0,1,0.765019604256603,0.779889387712691,69,0.779889387712691,1,1,17,7,2011,102
3,0,0,1,1.18673199989289,1.40755894019698,84,1.40755894019698,7,19,14,7,2012,431
3,0,0,3,0.448735307529384,0.421051888839598,78,0.421051888839598,1,23,11,9,2011,45
3,0,0,1,0.870447703165676,0.869302691887339,54,0.86930269188734,7,1,2,7,2011,78
3,0,1,1,1.18673199989289,1.13872688658578,54,1.13872688658578,5,17,1,9,2011,628
3,0,1,1,0.870447703165676,0.689883942450793,89,0.689883942450793,6,21,9,9,2011,203
2,0,1,1,-0.289261384834126,-0.207209804731939,35,-0.207209804731939,2,23,2,4,2012,66
1,0,1,1,1.08130390098382,0.959308137149237,37,0.959308137149238,3,17,13,3,2012,676
1,0,1,2,-0.921829978288564,-0.745466053041578,70,-0.745466053041578,2,19,7,2,2011,128
1,0,1,1,-0.500117582652272,-0.386628554168485,62,-0.386628554168485,5,9,17,3,2011,185
2,0,1,1,0.765019604256603,0.869302691887339,41,0.86930269188734,4,15,11,5,2011,179
2,0,1,1,0.448735307529384,0.421051888839598,60,0.421051888839598,5,19,19,5,2011,410
1,0,1,3,-0.921829978288564,-1.01489024774002,81,-1.01489024774002,3,9,17,1,2012,68
4,0,1,1,-0.0784051870159804,-0.0277910552953925,51,-0.0277910552953925,4,15,2,11,2011,187
2,0,1,1,0.870447703165676,0.869302691887339,61,0.86930269188734,2,15,2,5,2011,155
3,0,1,3,0.765019604256603,0.600470638276144,89,0.600470638276145,4,17,7,9,2011,285
3,0,0,2,0.765019604256603,0.779889387712691,73,0.779889387712691,1,0,12,8,2012,120
1,0,1,2,-1.23811427501578,-1.19430899717657,56,-1.19430899717657,2,13,9,1,2012,80
3,0,1,1,0.975875802074748,0.959308137149237,36,0.959308137149238,4,12,12,9,2012,352
1,0,1,2,0.975875802074748,0.959308137149237,39,0.959308137149238,6,15,18,3,2011,173
1,0,1,1,0.975875802074748,0.959308137149237,39,0.959308137149238,6,16,18,3,2011,204
2,0,1,2,-0.816401879379491,-0.835471498303476,53,-0.835471498303476,6,5,13,4,2012,21
3,0,1,2,0.0270229118930925,0.0616222488792559,55,0.061622248879256,6,20,16,9,2011,225
1,0,1,1,-0.500117582652272,-0.386628554168485,50,-0.386628554168485,4,4,1,2,2012,1
2,0,1,1,0.765019604256603,0.779889387712691,69,0.779889387712691,6,21,4,5,2012,235
3,0,0,1,0.65959150534753,0.689883942450793,73,0.689883942450793,7,4,18,8,2012,13
1,0,1,2,-1.02725807719764,-1.10430355191467,61,-1.10430355191467,6,9,11,3,2011,156
3,0,0,2,0.65959150534753,0.689883942450793,78,0.689883942450793,1,2,11,9,2011,76
1,0,0,1,-1.02725807719764,-1.10430355191467,52,-1.10430355191467,1,10,6,2,2011,89
1,0,1,1,-1.13268617610671,-1.46314105078776,30,-1.46314105078776,4,16,18,1,2012,176
2,0,0,1,1.29216009880197,1.22814019076043,55,1.22814019076043,7,13,5,5,2012,524
2,0,1,1,-0.816401879379491,-0.745466053041578,81,-0.745466053041578,6,5,6,5,2011,16
1,0,1,1,-2.08153906628837,-2.18081604853395,36,-2.18081604853395,3,21,3,1,2012,68
2,0,0,1,0.343307208620311,0.3310464435777,64,0.3310464435777,1,8,13,5,2012,156
4,0,1,2,0.343307208620311,0.3310464435777,73,0.3310464435777,2,6,15,10,2012,147
3,0,1,1,1.29216009880197,1.04872144132389,33,1.04872144132389,6,10,12,8,2011,130
2,0,1,2,0.870447703165676,0.869302691887339,54,0.86930269188734,4,11,13,6,2012,246
2,0,0,1,0.554163406438457,0.869302691887339,53,0.86930269188734,7,23,16,6,2012,183
1,0,1,1,-0.183833285925053,-0.11779650055729,36,-0.11779650055729,6,14,6,1,2012,178
3,0,1,1,0.132451010802165,0.151627694141154,72,0.151627694141154,2,2,17,9,2012,13
1,0,1,1,-1.44897047283393,-1.37372774661312,64,-1.37372774661312,2,4,9,1,2012,4
3,0,1,1,0.975875802074748,0.959308137149237,61,0.959308137149238,5,8,16,8,2012,682
3,0,0,1,1.29216009880197,1.22814019076043,58,1.22814019076043,1,13,11,9,2011,350
1,0,1,2,-1.554398571743,-1.55314649604966,37,-1.55314649604966,4,18,4,1,2012,289
2,0,0,1,-1.23811427501578,-1.19430899717657,70,-1.19430899717657,1,2,3,4,2011,24
4,0,0,1,0.0270229118930925,0.0616222488792559,31,0.061622248879256,7,16,13,10,2012,637
3,0,1,1,1.71387249443826,1.85640188433197,56,1.85640188433197,4,14,5,9,2012,211
2,0,1,2,-0.183833285925053,-0.11779650055729,88,-0.11779650055729,5,3,3,5,2012,6
4,0,1,3,-0.816401879379491,-1.01489024774002,71,-1.01489024774002,5,5,17,11,2011,22
4,0,1,1,-1.02725807719764,-1.01489024774002,70,-1.01489024774002,6,6,2,11,2012,122
3,0,1,1,1.81930059334733,1.85640188433197,49,1.85640188433197,5,9,5,7,2012,293
1,0,0,1,-0.394689483743199,-0.297215249993837,14,-0.297215249993837,7,3,19,2,2011,7
1,0,0,3,-0.183833285925053,-0.11779650055729,59,-0.11779650055729,1,18,1,1,2012,106
2,0,0,2,0.554163406438457,0.779889387712691,64,0.779889387712691,1,13,6,5,2012,565
4,0,0,1,-0.394689483743199,-0.297215249993837,47,-0.297215249993837,7,22,12,11,2011,118
1,0,1,2,-0.289261384834126,-0.207209804731939,77,-0.207209804731939,6,11,16,3,2012,207
2,1,0,1,0.65959150534753,0.779889387712691,69,0.779889387712691,2,10,16,4,2012,224
4,1,0,1,0.132451010802165,0.151627694141154,77,0.151627694141154,2,22,12,11,2012,112
2,0,0,3,0.975875802074748,0.959308137149237,83,0.959308137149238,1,17,12,6,2011,252
3,0,1,1,0.765019604256603,0.779889387712691,69,0.779889387712691,2,2,13,8,2012,9
2,0,1,2,1.08130390098382,0.959308137149237,45,0.959308137149238,4,13,13,6,2012,255
3,0,1,2,0.870447703165676,0.689883942450793,89,0.689883942450793,4,16,13,7,2011,141
3,0,1,1,0.975875802074748,0.959308137149237,82,0.959308137149238,3,1,4,9,2012,24
4,0,1,3,-0.183833285925053,-0.11779650055729,100,-0.11779650055729,3,23,6,12,2011,53
3,0,0,1,2.03015679116548,1.85640188433197,37,1.85640188433197,7,17,4,8,2012,492
2,0,0,1,-0.394689483743199,-0.297215249993837,71,-0.297215249993837,7,7,12,5,2012,67
3,0,1,2,1.39758819771104,1.49756438545888,66,1.49756438545888,4,9,8,8,2012,341
2,0,1,1,0.237879109711238,0.241633139403052,56,0.241633139403052,3,5,14,6,2011,26
2,0,1,1,1.50301629662011,1.58697768963352,59,1.58697768963352,6,19,10,6,2011,306
4,0,1,1,0.132451010802165,0.151627694141154,68,0.151627694141154,6,10,7,10,2011,174
4,0,0,2,-0.289261384834126,-0.207209804731939,62,-0.207209804731939,1,3,7,10,2012,22
2,0,0,1,-0.394689483743199,-0.297215249993837,82,-0.297215249993837,7,0,7,5,2011,86
3,0,1,1,1.08130390098382,1.13872688658578,84,1.13872688658578,4,3,8,8,2012,7
4,0,1,2,-0.710973780470418,-0.566047303605031,56,-0.566047303605031,5,8,1,11,2012,680
4,0,1,1,0.343307208620311,0.3310464435777,54,0.3310464435777,2,1,17,10,2011,17
3,0,1,2,1.9247286922564,1.85640188433197,41,1.85640188433197,5,20,5,7,2012,321
4,0,1,1,-1.02725807719764,-1.10430355191467,49,-1.10430355191467,3,10,6,11,2012,230
4,0,1,1,-1.13268617610671,-1.28372230135122,52,-1.28372230135122,5,12,8,12,2011,156
3,0,0,1,1.08130390098382,1.13872688658578,79,1.13872688658578,1,10,14,8,2011,183
2,0,1,2,1.18673199989289,1.22814019076043,62,1.22814019076043,6,15,4,5,2012,343
1,0,1,1,1.08130390098382,0.959308137149237,28,0.959308137149238,4,17,14,3,2012,782
4,0,1,1,-1.23811427501578,-1.46314105078776,60,-1.46314105078776,5,3,8,12,2011,1
3,0,1,2,0.870447703165676,0.869302691887339,57,0.86930269188734,5,21,1,9,2011,177
2,0,0,1,1.18673199989289,1.04872144132389,45,1.04872144132389,1,15,13,5,2012,499
1,0,1,1,-2.08153906628837,-2.0914027443593,74,-2.0914027443593,6,8,11,2,2011,216
3,0,1,1,1.60844439552919,1.22814019076043,24,1.22814019076043,6,13,1,7,2011,292
3,0,0,1,1.08130390098382,1.13872688658578,79,1.13872688658578,7,22,14,7,2012,225
3,0,1,1,1.18673199989289,1.31814563602233,74,1.31814563602233,5,0,9,8,2012,67
3,0,1,1,1.18673199989289,1.31814563602233,79,1.31814563602233,2,1,6,8,2012,11
2,0,0,1,0.448735307529384,0.421051888839598,88,0.421051888839598,7,2,5,5,2012,75
1,0,1,2,-0.289261384834126,-0.207209804731939,94,-0.207209804731939,5,7,1,3,2012,304
2,0,1,2,0.554163406438457,0.779889387712691,60,0.779889387712691,2,1,14,5,2012,11
3,0,0,1,1.08130390098382,1.13872688658578,74,1.13872688658578,7,19,3,9,2011,295
4,0,0,2,-0.921829978288564,-1.01489024774002,49,-1.01489024774002,7,7,3,11,2012,59
3,0,1,1,0.870447703165676,0.689883942450793,89,0.689883942450793,6,19,9,9,2011,349
2,0,1,3,0.0270229118930925,0.0616222488792559,88,0.061622248879256,6,7,13,5,2011,157
3,0,1,1,1.08130390098382,1.04872144132389,65,1.04872144132389,2,0,11,7,2011,35
1,0,0,2,-1.34354237392486,-1.28372230135122,93,-1.28372230135122,1,2,5,2,2012,63
2,0,0,2,1.08130390098382,0.959308137149237,42,0.959308137149238,7,19,16,6,2012,461
2,0,1,1,1.39758819771104,1.13872688658578,31,1.13872688658578,6,14,8,6,2012,373
4,1,0,3,0.237879109711238,0.241633139403052,73,0.241633139403052,2,21,12,11,2012,155
2,0,1,1,0.65959150534753,0.779889387712691,65,0.779889387712691,2,10,16,5,2011,112
1,0,1,1,-1.44897047283393,-1.64255980022431,37,-1.64255980022431,5,15,3,2,2011,60
1,0,1,1,-1.97611096737929,-2.18081604853395,33,-2.18081604853395,3,22,8,2,2011,29
2,0,1,1,0.237879109711238,0.241633139403052,52,0.241633139403052,3,21,10,5,2011,203
2,0,1,2,0.554163406438457,0.689883942450793,73,0.689883942450793,2,11,11,4,2011,104
1,0,1,1,-1.44897047283393,-1.19430899717657,80,-1.19430899717657,4,3,11,1,2012,4
4,0,0,1,-1.34354237392486,-1.28372230135122,75,-1.28372230135122,7,8,3,12,2011,63
2,0,1,1,0.448735307529384,0.421051888839598,83,0.421051888839598,2,20,16,5,2011,198
2,0,0,2,0.765019604256603,0.869302691887339,27,0.86930269188734,7,14,14,4,2012,660
4,0,1,3,0.237879109711238,0.241633139403052,94,0.241633139403052,4,11,12,10,2011,120
4,0,1,1,-1.02725807719764,-0.835471498303476,87,-0.835471498303476,4,7,9,11,2011,300
4,0,1,2,-0.816401879379491,-0.65605274886693,42,-0.65605274886693,4,13,12,12,2012,238
1,0,0,3,-1.44897047283393,-1.46314105078776,100,-1.46314105078776,7,16,5,2,2011,71
3,0,1,1,0.554163406438457,0.689883942450793,69,0.689883942450793,5,22,13,9,2012,251
3,0,1,1,1.81930059334733,1.67698313489542,44,1.67698313489542,5,11,9,8,2012,260
3,0,1,2,0.343307208620311,0.3310464435777,83,0.3310464435777,3,23,18,9,2012,78
3,0,1,2,0.765019604256603,0.600470638276144,89,0.600470638276145,6,9,10,8,2012,220
4,0,1,1,-1.13268617610671,-1.10430355191467,75,-1.10430355191467,6,22,14,12,2012,138
4,0,1,1,0.448735307529384,0.421051888839598,49,0.421051888839598,5,16,6,10,2011,323
4,1,0,1,-0.500117582652272,-0.386628554168485,87,-0.386628554168485,2,7,12,11,2012,264
1,0,0,1,-1.554398571743,-1.82197854966086,32,-1.82197854966086,7,14,8,1,2011,95
2,0,1,3,-0.710973780470418,-0.924884802478124,87,-0.924884802478124,3,9,5,4,2011,46
2,0,1,1,0.448735307529384,0.421051888839598,49,0.421051888839598,2,21,4,6,2012,265
4,0,0,1,-1.23811427501578,-1.28372230135122,70,-1.28372230135122,7,8,12,11,2011,101
4,0,1,1,-1.23811427501578,-1.37372774661312,52,-1.37372774661312,5,22,17,11,2011,84
4,0,1,1,-0.605545681561345,-0.476633999430383,94,-0.476633999430383,5,3,10,11,2011,11
1,0,1,2,-0.921829978288564,-1.01489024774002,76,-1.01489024774002,4,12,9,3,2011,98
1,0,1,2,-1.65982667065207,-1.55314649604966,43,-1.55314649604966,5,23,3,3,2011,23
1,0,0,2,-0.394689483743199,-0.297215249993837,100,-0.297215249993837,1,9,6,3,2011,22
1,0,1,1,-0.183833285925053,-0.11779650055729,24,-0.11779650055729,6,17,9,3,2012,566
1,0,1,2,-1.554398571743,-1.64255980022431,59,-1.64255980022431,5,23,6,1,2011,23
1,0,0,1,-1.13268617610671,-1.10430355191467,65,-1.10430355191467,7,3,18,2,2012,18
3,0,1,1,0.975875802074748,0.959308137149237,61,0.959308137149238,4,6,10,8,2011,119
1,0,1,1,-1.02725807719764,-1.10430355191467,52,-1.10430355191467,6,2,3,2,2012,6
2,0,0,1,-0.500117582652272,-0.386628554168485,66,-0.386628554168485,1,3,17,4,2011,25
1,0,0,1,0.0270229118930925,0.0616222488792559,23,0.061622248879256,7,17,3,3,2012,385
3,0,1,1,1.29216009880197,1.22814019076043,58,1.22814019076043,5,7,19,7,2012,473
1,0,1,1,-1.87068286847022,-1.91198399492275,59,-1.91198399492275,2,22,10,1,2011,24
4,0,1,2,-1.02725807719764,-1.01489024774002,56,-1.01489024774002,4,10,12,12,2012,136
4,0,1,1,1.08130390098382,1.04872144132389,65,1.04872144132389,4,20,3,10,2012,497
3,0,1,1,1.18673199989289,1.22814019076043,66,1.22814019076043,5,9,18,8,2011,228
1,0,0,2,-1.02725807719764,-1.19430899717657,100,-1.19430899717657,7,7,5,3,2011,15
2,0,0,2,-0.710973780470418,-0.745466053041578,93,-0.745466053041578,7,22,9,4,2011,87
1,0,1,2,-1.13268617610671,-1.10430355191467,45,-1.10430355191467,6,11,10,2,2012,153
2,1,0,1,0.132451010802165,0.151627694141154,55,0.151627694141154,6,16,15,4,2011,243
2,0,0,1,1.71387249443826,1.49756438545888,38,1.49756438545888,1,18,10,6,2012,490
3,0,1,1,1.18673199989289,1.31814563602233,74,1.31814563602233,2,23,6,8,2012,113
2,0,0,1,-0.710973780470418,-0.566047303605031,37,-0.566047303605031,1,6,8,4,2012,28
3,0,1,2,0.65959150534753,0.421051888839598,94,0.421051888839598,3,3,18,9,2012,6
4,0,1,1,-1.02725807719764,-0.835471498303476,81,-0.835471498303476,4,7,2,11,2011,251
3,0,1,1,1.08130390098382,1.13872688658578,74,1.13872688658578,2,2,16,7,2012,15
4,0,1,2,-0.605545681561345,-0.476633999430383,94,-0.476633999430383,2,6,10,12,2012,123
1,0,0,1,0.0270229118930925,0.0616222488792559,29,0.061622248879256,7,15,19,3,2011,313
2,0,1,1,1.18673199989289,1.04872144132389,39,1.04872144132389,6,15,15,6,2012,377
1,0,1,2,-1.02725807719764,-1.01489024774002,75,-1.01489024774002,6,23,4,3,2011,46
3,0,1,2,0.65959150534753,0.689883942450793,78,0.689883942450793,6,9,14,9,2012,347
1,0,1,1,-1.44897047283393,-1.46314105078776,25,-1.46314105078776,5,12,3,3,2011,72
2,0,0,1,0.132451010802165,0.151627694141154,63,0.151627694141154,1,8,8,5,2011,86
3,0,1,1,0.870447703165676,0.869302691887339,74,0.86930269188734,2,20,15,8,2011,285
4,0,1,1,-0.183833285925053,-0.11779650055729,63,-0.11779650055729,2,23,15,10,2012,81
3,1,0,2,1.08130390098382,1.13872688658578,74,1.13872688658578,2,11,5,9,2011,308
3,0,1,1,1.08130390098382,0.959308137149237,42,0.959308137149238,5,13,13,9,2012,283
4,0,1,2,0.554163406438457,0.869302691887339,53,0.86930269188734,5,12,18,10,2012,377
1,0,1,1,-0.816401879379491,-0.924884802478124,46,-0.924884802478124,2,3,14,2,2011,2
3,0,1,1,0.132451010802165,0.151627694141154,68,0.151627694141154,2,3,10,9,2012,12
4,0,1,2,-1.23811427501578,-1.37372774661312,56,-1.37372774661312,5,2,13,12,2012,8
3,0,0,1,2.13558489007455,2.21523938320506,42,2.21523938320506,1,13,7,8,2011,324
4,0,1,1,1.18673199989289,1.04872144132389,42,1.04872144132389,6,12,5,10,2012,468
1,0,0,1,0.132451010802165,0.151627694141154,72,0.151627694141154,1,21,18,3,2012,173
3,0,1,2,1.39758819771104,1.40755894019698,58,1.40755894019698,4,14,3,8,2011,147
3,0,1,3,0.870447703165676,0.689883942450793,89,0.689883942450793,2,4,9,7,2012,2
1,0,0,1,-1.02725807719764,-1.19430899717657,39,-1.19430899717657,7,12,12,2,2011,120
2,0,1,1,1.08130390098382,1.04872144132389,65,1.04872144132389,2,9,11,6,2012,316
2,0,1,1,0.132451010802165,0.151627694141154,20,0.151627694141154,3,19,10,4,2012,479
3,0,0,1,1.60844439552919,1.58697768963352,49,1.58697768963352,1,19,10,7,2011,303
2,0,0,2,-1.02725807719764,-0.835471498303476,61,-0.835471498303476,7,0,2,4,2011,32
2,0,1,1,0.65959150534753,0.869302691887339,46,0.86930269188734,3,10,14,6,2011,130
4,0,1,1,-0.289261384834126,-0.207209804731939,77,-0.207209804731939,2,10,3,12,2012,136
4,0,0,1,-1.34354237392486,-1.46314105078776,60,-1.46314105078776,7,7,19,11,2011,41
3,0,1,1,0.448735307529384,0.421051888839598,73,0.421051888839598,5,23,13,9,2012,170
3,0,0,1,1.81930059334733,1.94581518850662,53,1.94581518850662,1,16,3,7,2011,414
1,0,1,1,-0.394689483743199,-0.297215249993837,30,-0.297215249993837,4,13,16,2,2011,93
2,1,0,1,0.237879109711238,0.241633139403052,52,0.241633139403052,6,15,15,4,2011,162
4,0,1,1,-1.554398571743,-1.28372230135122,80,-1.28372230135122,3,2,13,12,2011,2
1,0,1,1,-1.87068286847022,-2.0914027443593,50,-2.0914027443593,5,7,3,2,2011,87
1,0,1,1,-1.44897047283393,-1.64255980022431,37,-1.64255980022431,4,10,5,1,2011,57
1,0,0,1,-1.02725807719764,-1.01489024774002,49,-1.01489024774002,1,13,19,2,2012,261
1,0,1,1,-0.605545681561345,-0.476633999430383,43,-0.476633999430383,4,19,15,2,2012,311
3,0,1,2,0.975875802074748,0.959308137149237,83,0.959308137149238,3,3,14,8,2012,3
1,0,1,1,-1.34354237392486,-1.46314105078776,65,-1.46314105078776,3,23,1,3,2011,25
4,0,1,1,-0.289261384834126,-0.207209804731939,77,-0.207209804731939,4,20,9,11,2011,219
2,0,1,2,0.554163406438457,0.689883942450793,73,0.689883942450793,2,17,18,6,2012,723
3,0,1,2,0.237879109711238,0.241633139403052,88,0.241633139403052,3,18,6,9,2011,373
2,0,0,1,0.765019604256603,0.869302691887339,53,0.86930269188734,1,18,17,6,2012,513
3,0,1,2,0.237879109711238,0.241633139403052,83,0.241633139403052,3,7,6,9,2011,172
4,0,1,3,0.237879109711238,0.241633139403052,88,0.241633139403052,4,12,12,10,2011,62
4,0,1,1,-0.500117582652272,-0.386628554168485,50,-0.386628554168485,4,17,19,12,2012,562
4,0,1,1,0.554163406438457,0.779889387712691,60,0.779889387712691,6,9,5,10,2012,384
4,0,1,1,-1.02725807719764,-1.10430355191467,45,-1.10430355191467,5,19,17,11,2011,217
4,0,1,1,0.765019604256603,0.779889387712691,65,0.779889387712691,6,15,19,10,2012,395
3,0,1,1,0.765019604256603,0.600470638276144,89,0.600470638276145,5,23,6,9,2012,169
2,0,1,1,-0.500117582652272,-0.386628554168485,76,-0.386628554168485,2,4,2,4,2012,4
4,0,1,2,-0.710973780470418,-0.745466053041578,93,-0.745466053041578,2,6,17,12,2012,108
1,1,0,2,-1.65982667065207,-1.55314649604966,43,-1.55314649604966,2,14,17,1,2011,86
4,0,1,1,-1.44897047283393,-1.19430899717657,69,-1.19430899717657,6,2,14,12,2012,9
1,0,1,2,-0.921829978288564,-0.924884802478124,66,-0.924884802478124,3,10,15,3,2011,78
4,0,0,1,-0.816401879379491,-0.745466053041578,87,-0.745466053041578,1,22,4,12,2011,64
4,0,1,1,0.448735307529384,0.421051888839598,56,0.421051888839598,3,15,4,10,2011,194
2,0,1,1,1.29216009880197,1.13872688658578,48,1.13872688658578,5,15,14,6,2012,324
4,0,1,1,-1.23811427501578,-1.46314105078776,44,-1.46314105078776,6,1,18,11,2011,10
1,0,1,1,-1.554398571743,-1.73256524548621,59,-1.73256524548621,3,6,1,3,2011,46
2,0,1,2,0.765019604256603,0.869302691887339,33,0.86930269188734,3,15,10,5,2011,180
1,0,1,1,-0.921829978288564,-1.10430355191467,57,-1.10430355191467,4,19,19,1,2011,112
2,0,1,3,0.132451010802165,0.151627694141154,77,0.151627694141154,4,0,4,5,2011,27
4,0,1,2,-0.605545681561345,-0.476633999430383,94,-0.476633999430383,2,3,10,12,2012,4
2,0,1,1,0.554163406438457,0.869302691887339,55,0.86930269188734,5,18,19,5,2011,513
1,0,0,1,-0.816401879379491,-1.01489024774002,29,-1.01489024774002,7,19,19,2,2011,59
3,0,0,1,0.870447703165676,0.779889387712691,78,0.779889387712691,7,7,9,7,2011,71
2,0,1,1,-0.500117582652272,-0.386628554168485,37,-0.386628554168485,5,9,5,4,2012,351
3,0,1,2,1.71387249443826,1.67698313489542,46,1.67698313489542,3,14,7,8,2012,261
3,0,0,2,0.975875802074748,0.959308137149237,69,0.959308137149238,1,10,19,8,2012,425
1,0,1,1,0.0270229118930925,0.0616222488792559,63,0.061622248879256,5,3,15,3,2012,7
3,0,1,1,1.60844439552919,1.67698313489542,55,1.67698313489542,2,11,18,7,2011,141
1,0,1,1,-1.554398571743,-1.64255980022431,44,-1.64255980022431,3,2,6,3,2012,4
4,0,1,2,0.343307208620311,0.3310464435777,64,0.3310464435777,3,6,15,11,2011,108
4,0,0,1,-1.34354237392486,-1.28372230135122,70,-1.28372230135122,7,5,3,12,2011,6
1,0,1,2,-0.605545681561345,-0.476633999430383,34,-0.476633999430383,2,14,14,3,2011,79
2,0,0,1,-0.500117582652272,-0.386628554168485,28,-0.386628554168485,7,1,7,4,2012,69
4,0,1,3,-0.289261384834126,-0.207209804731939,100,-0.207209804731939,2,12,10,12,2012,173
4,0,1,2,-0.183833285925053,-0.11779650055729,88,-0.11779650055729,4,5,10,10,2012,40
4,0,0,1,0.65959150534753,0.869302691887339,50,0.86930269188734,7,14,8,10,2011,465
2,0,1,2,1.08130390098382,0.959308137149237,30,0.959308137149238,2,21,4,4,2011,95
3,0,1,2,0.870447703165676,0.869302691887339,61,0.86930269188734,5,1,12,7,2012,21
4,0,0,1,0.237879109711238,0.241633139403052,56,0.241633139403052,1,10,14,10,2012,428
1,1,0,3,-1.76525476956115,-2.0013972990974,86,-2.0013972990974,2,23,17,1,2011,4
3,0,1,1,0.870447703165676,0.869302691887339,69,0.86930269188734,6,2,5,8,2011,19
3,0,1,1,1.08130390098382,1.13872688658578,79,1.13872688658578,4,6,6,7,2011,121
4,0,0,2,-1.23811427501578,-1.01489024774002,81,-1.01489024774002,7,2,1,12,2012,50
4,0,1,1,-0.0784051870159804,-0.0277910552953925,55,-0.0277910552953925,3,18,8,11,2011,462
1,0,1,2,-1.44897047283393,-1.46314105078776,87,-1.46314105078776,3,21,1,2,2011,64
1,0,0,2,-1.34354237392486,-1.46314105078776,56,-1.46314105078776,1,8,19,2,2012,56
3,0,0,3,0.765019604256603,0.779889387712691,73,0.779889387712691,1,12,19,8,2012,298
3,0,0,1,1.29216009880197,1.40755894019698,74,1.40755894019698,7,5,7,7,2012,14
1,0,1,1,-1.34354237392486,-1.64255980022431,56,-1.64255980022431,3,8,8,2,2011,243
1,0,0,2,0.554163406438457,0.869302691887339,53,0.86930269188734,7,0,19,3,2011,76
